user_id,edad,genero,nivel_ingresos,nivel_educativo,intereses,tipo_suscripcion,categoria_cliente,ubicacion,dispositivo,frecuencia_login
847,64,Masculino,Medio,Doctorado,"Nutrición, Familia, Mascotas",Free,Bronce,Suburbio,Móvil,Mensual
848,41,Prefiero no decir,Bajo,Postgrado,"Familia, Nutrición, Deportes",Premium,Oro,Rural,Tablet,Mensual
849,60,Masculino,Medio,Postgrado,"Nutrición, Desarrollo Personal",VIP,Plata,Ciudad,Móvil,Diaria
850,26,Masculino,Medio,Doctorado,"Mascotas, Deportes",VIP,Oro,Ciudad,PC,Semanal
851,46,Femenino,Bajo,Postgrado,"Mascotas, Desarrollo Personal, Deportes",Premium,Oro,Suburbio,Móvil,Mensual
852,53,No Binario,Bajo,Secundaria,Mascotas,Premium,Oro,Suburbio,Móvil,Diaria
853,25,Prefiero no decir,Bajo,Universidad,"Deportes, Familia, Bienestar Mental",VIP,Bronce,Rural,PC,Mensual
854,41,Prefiero no decir,Bajo,Postgrado,"Bienestar Mental, Deportes, Familia",Premium,Plata,Ciudad,Móvil,Diaria
855,53,No Binario,Medio,Universidad,"Bienestar Mental, Nutrición, Salud",VIP,Bronce,Ciudad,PC,Mensual
856,35,Femenino,Alto,Postgrado,"Deportes, Desarrollo Personal, Mascotas",Free,Bronce,Ciudad,Tablet,Mensual
857,32,Femenino,Bajo,Postgrado,"Nutrición, Salud, Bienestar Mental",Premium,Oro,Ciudad,PC,Diaria
858,41,Prefiero no decir,Alto,Universidad,Bienestar Mental,VIP,Bronce,Rural,PC,Diaria
859,31,No Binario,Alto,Postgrado,Bienestar Mental,VIP,Oro,Suburbio,PC,Diaria
860,24,Femenino,Bajo,Postgrado,Nutrición,VIP,Bronce,Suburbio,Tablet,Semanal
861,38,Masculino,Medio,Doctorado,Deportes,Free,Plata,Suburbio,PC,Semanal
862,38,No Binario,Bajo,Secundaria,Bienestar Mental,Premium,Bronce,Ciudad,Móvil,Mensual
863,51,No Binario,Bajo,Postgrado,"Salud, Familia, Bienestar Mental",Free,Plata,Suburbio,Tablet,Semanal
864,20,Femenino,Medio,Postgrado,"Familia, Salud, Bienestar Mental",VIP,Plata,Suburbio,Tablet,Mensual
865,21,Prefiero no decir,Medio,Postgrado,"Salud, Bienestar Mental",Free,Bronce,Rural,Móvil,Semanal
866,40,No Binario,Bajo,Secundaria,Desarrollo Personal,Premium,Plata,Rural,Móvil,Diaria
867,63,No Binario,Alto,Doctorado,"Mascotas, Salud",Premium,Bronce,Rural,Tablet,Diaria
868,40,Prefiero no decir,Alto,Doctorado,Bienestar Mental,Free,Oro,Suburbio,Móvil,Semanal
869,52,Prefiero no decir,Alto,Postgrado,"Mascotas, Salud",Free,Bronce,Ciudad,Móvil,Semanal
870,31,Prefiero no decir,Alto,Universidad,"Deportes, Familia, Salud",Free,Oro,Rural,PC,Diaria
871,50,Prefiero no decir,Bajo,Doctorado,"Nutrición, Deportes, Salud",Premium,Plata,Ciudad,Móvil,Mensual
872,44,Femenino,Bajo,Secundaria,"Desarrollo Personal, Mascotas, Salud",Free,Oro,Ciudad,Móvil,Semanal
873,59,Prefiero no decir,Bajo,Postgrado,Desarrollo Personal,Premium,Oro,Rural,Móvil,Semanal
874,59,Masculino,Alto,Secundaria,"Nutrición, Salud",Free,Oro,Suburbio,Tablet,Mensual
875,36,No Binario,Medio,Postgrado,"Salud, Mascotas, Deportes",Premium,Bronce,Suburbio,Móvil,Diaria
876,20,Prefiero no decir,Alto,Postgrado,"Salud, Nutrición",Premium,Oro,Ciudad,PC,Mensual
877,49,Prefiero no decir,Medio,Postgrado,"Mascotas, Bienestar Mental, Deportes",Free,Oro,Rural,Móvil,Semanal
878,28,No Binario,Bajo,Universidad,"Desarrollo Personal, Mascotas",Premium,Plata,Ciudad,Tablet,Mensual
879,53,Masculino,Medio,Postgrado,"Bienestar Mental, Familia",VIP,Bronce,Rural,PC,Diaria
880,19,Femenino,Bajo,Universidad,"Salud, Bienestar Mental, Deportes",VIP,Plata,Suburbio,Tablet,Mensual
881,59,Masculino,Medio,Doctorado,"Familia, Mascotas",Free,Plata,Suburbio,PC,Mensual
882,48,No Binario,Medio,Postgrado,"Familia, Bienestar Mental, Desarrollo Personal",VIP,Oro,Ciudad,PC,Semanal
883,55,Prefiero no decir,Bajo,Universidad,"Salud, Bienestar Mental",VIP,Bronce,Ciudad,PC,Mensual
884,43,Femenino,Alto,Secundaria,"Salud, Mascotas",VIP,Plata,Rural,PC,Diaria
885,63,Masculino,Alto,Doctorado,Salud,Free,Plata,Suburbio,PC,Diaria
886,60,Femenino,Medio,Postgrado,"Familia, Bienestar Mental",VIP,Bronce,Suburbio,Tablet,Semanal
887,43,Femenino,Medio,Doctorado,"Bienestar Mental, Deportes, Nutrición",Premium,Plata,Rural,PC,Mensual
888,35,Prefiero no decir,Alto,Postgrado,"Familia, Nutrición, Mascotas",VIP,Oro,Rural,PC,Diaria
889,31,Masculino,Medio,Postgrado,"Bienestar Mental, Deportes, Nutrición",VIP,Oro,Ciudad,PC,Mensual
890,45,Femenino,Alto,Secundaria,"Salud, Bienestar Mental, Familia",VIP,Bronce,Ciudad,Móvil,Semanal
891,27,Prefiero no decir,Bajo,Doctorado,"Mascotas, Bienestar Mental",VIP,Plata,Suburbio,Móvil,Semanal
892,64,Masculino,Alto,Doctorado,"Mascotas, Salud",VIP,Bronce,Rural,PC,Mensual
893,31,No Binario,Bajo,Universidad,Desarrollo Personal,VIP,Oro,Ciudad,PC,Mensual
894,64,Prefiero no decir,Alto,Postgrado,"Familia, Nutrición",Premium,Plata,Rural,PC,Semanal
895,61,Prefiero no decir,Bajo,Universidad,Bienestar Mental,Free,Oro,Rural,Móvil,Mensual
896,20,Femenino,Alto,Secundaria,"Salud, Familia, Nutrición",VIP,Oro,Rural,Móvil,Mensual
897,48,Masculino,Medio,Doctorado,Nutrición,VIP,Plata,Ciudad,Móvil,Diaria
898,28,Femenino,Bajo,Doctorado,Bienestar Mental,VIP,Plata,Suburbio,Tablet,Semanal
899,30,Prefiero no decir,Alto,Doctorado,Deportes,Free,Bronce,Suburbio,Tablet,Diaria
900,44,Prefiero no decir,Bajo,Universidad,"Bienestar Mental, Familia, Mascotas",Premium,Plata,Ciudad,Tablet,Semanal
901,18,No Binario,Medio,Doctorado,"Bienestar Mental, Deportes, Familia",Premium,Oro,Suburbio,Móvil,Mensual
902,23,No Binario,Bajo,Postgrado,"Salud, Deportes",Premium,Oro,Rural,PC,Diaria
903,21,Prefiero no decir,Medio,Doctorado,Desarrollo Personal,VIP,Oro,Suburbio,Móvil,Semanal
904,24,Prefiero no decir,Bajo,Universidad,"Desarrollo Personal, Mascotas",Premium,Bronce,Rural,Tablet,Semanal
905,60,Masculino,Alto,Secundaria,"Desarrollo Personal, Bienestar Mental, Salud",Free,Bronce,Suburbio,Móvil,Diaria
906,60,Prefiero no decir,Alto,Universidad,"Bienestar Mental, Deportes",VIP,Bronce,Rural,Móvil,Diaria
907,21,Masculino,Alto,Doctorado,"Familia, Desarrollo Personal, Salud",VIP,Plata,Ciudad,Tablet,Diaria
908,48,Femenino,Bajo,Doctorado,"Nutrición, Mascotas",Premium,Oro,Rural,Tablet,Mensual
909,21,Prefiero no decir,Medio,Postgrado,"Mascotas, Salud, Desarrollo Personal",Free,Bronce,Ciudad,PC,Diaria
910,49,Prefiero no decir,Medio,Postgrado,"Familia, Salud",Free,Bronce,Ciudad,Móvil,Diaria
911,37,Prefiero no decir,Medio,Postgrado,"Deportes, Desarrollo Personal",Premium,Bronce,Suburbio,PC,Semanal
912,21,No Binario,Bajo,Universidad,"Deportes, Bienestar Mental",Free,Oro,Ciudad,Tablet,Semanal
913,43,Femenino,Bajo,Secundaria,"Nutrición, Bienestar Mental, Desarrollo Personal",VIP,Bronce,Suburbio,Móvil,Diaria
914,47,Femenino,Bajo,Postgrado,"Desarrollo Personal, Deportes",VIP,Bronce,Rural,Tablet,Semanal
915,57,No Binario,Bajo,Secundaria,Nutrición,Premium,Bronce,Ciudad,PC,Diaria
916,34,Prefiero no decir,Alto,Universidad,Bienestar Mental,Free,Bronce,Suburbio,PC,Semanal
917,31,Femenino,Medio,Postgrado,"Nutrición, Bienestar Mental, Deportes",Free,Oro,Ciudad,PC,Semanal
918,44,Masculino,Bajo,Universidad,"Desarrollo Personal, Bienestar Mental, Mascotas",Premium,Oro,Ciudad,Tablet,Semanal
919,36,Masculino,Bajo,Universidad,Salud,Free,Oro,Ciudad,Móvil,Mensual
920,32,No Binario,Alto,Postgrado,Salud,VIP,Bronce,Suburbio,Tablet,Semanal
921,55,Prefiero no decir,Bajo,Postgrado,"Desarrollo Personal, Salud",Premium,Oro,Suburbio,PC,Semanal
922,41,Femenino,Bajo,Secundaria,"Mascotas, Deportes",VIP,Bronce,Suburbio,PC,Mensual
923,30,No Binario,Medio,Postgrado,"Bienestar Mental, Desarrollo Personal, Salud",VIP,Oro,Rural,PC,Mensual
924,60,Femenino,Alto,Postgrado,Salud,Premium,Bronce,Ciudad,Móvil,Mensual
925,30,No Binario,Alto,Universidad,"Familia, Desarrollo Personal",VIP,Bronce,Suburbio,Tablet,Mensual
926,21,Prefiero no decir,Bajo,Universidad,"Mascotas, Salud, Deportes",VIP,Bronce,Suburbio,Tablet,Mensual
927,20,Masculino,Alto,Universidad,"Desarrollo Personal, Deportes, Familia",Free,Bronce,Rural,PC,Semanal
928,55,Femenino,Medio,Secundaria,"Familia, Salud",Free,Oro,Rural,Móvil,Semanal
929,40,Masculino,Medio,Postgrado,"Nutrición, Desarrollo Personal",VIP,Oro,Rural,PC,Mensual
930,20,Prefiero no decir,Bajo,Universidad,Familia,Premium,Plata,Rural,Tablet,Diaria
931,23,Femenino,Alto,Secundaria,"Nutrición, Mascotas",Premium,Oro,Ciudad,Móvil,Semanal
932,48,Femenino,Medio,Doctorado,"Desarrollo Personal, Familia, Deportes",Premium,Plata,Suburbio,Móvil,Mensual
933,55,Masculino,Alto,Universidad,"Desarrollo Personal, Mascotas, Deportes",Free,Oro,Rural,Móvil,Semanal
934,28,No Binario,Bajo,Universidad,Salud,Premium,Plata,Rural,Tablet,Mensual
935,23,No Binario,Alto,Doctorado,"Desarrollo Personal, Salud, Deportes",VIP,Plata,Ciudad,Tablet,Mensual
936,23,Masculino,Alto,Postgrado,"Familia, Salud",Free,Oro,Ciudad,PC,Semanal
937,51,Masculino,Medio,Postgrado,"Nutrición, Mascotas",Premium,Oro,Suburbio,PC,Mensual
938,37,Femenino,Bajo,Secundaria,"Familia, Desarrollo Personal",Free,Bronce,Rural,Móvil,Diaria
939,57,Masculino,Alto,Secundaria,Deportes,VIP,Oro,Ciudad,Móvil,Diaria
940,18,Femenino,Alto,Postgrado,"Bienestar Mental, Mascotas",Free,Plata,Rural,Móvil,Diaria
941,33,Femenino,Bajo,Doctorado,"Desarrollo Personal, Deportes, Familia",VIP,Plata,Ciudad,Móvil,Mensual
942,44,No Binario,Alto,Universidad,"Bienestar Mental, Nutrición, Salud",VIP,Oro,Rural,Móvil,Mensual
943,58,No Binario,Alto,Universidad,Desarrollo Personal,VIP,Bronce,Suburbio,PC,Semanal
944,59,Masculino,Alto,Universidad,"Nutrición, Deportes, Desarrollo Personal",VIP,Plata,Rural,Tablet,Diaria
945,34,Femenino,Medio,Secundaria,Bienestar Mental,Free,Plata,Rural,PC,Semanal
946,62,No Binario,Alto,Postgrado,Familia,Premium,Plata,Suburbio,Móvil,Diaria
947,32,Femenino,Alto,Postgrado,"Mascotas, Deportes",VIP,Oro,Ciudad,Tablet,Semanal
948,34,Masculino,Alto,Doctorado,"Deportes, Salud, Bienestar Mental",Free,Oro,Suburbio,PC,Mensual
949,46,Femenino,Bajo,Doctorado,Bienestar Mental,Premium,Oro,Suburbio,Tablet,Semanal
950,23,Masculino,Bajo,Universidad,"Familia, Nutrición",Premium,Plata,Ciudad,Móvil,Diaria
951,36,Prefiero no decir,Alto,Universidad,"Nutrición, Familia, Deportes",Premium,Plata,Rural,Tablet,Diaria
952,64,Prefiero no decir,Alto,Doctorado,Desarrollo Personal,Premium,Oro,Ciudad,Tablet,Diaria
953,32,Prefiero no decir,Bajo,Secundaria,"Desarrollo Personal, Salud, Mascotas",VIP,Plata,Suburbio,Tablet,Semanal
954,36,Femenino,Medio,Doctorado,"Salud, Deportes, Bienestar Mental",Premium,Plata,Suburbio,Móvil,Semanal
955,47,No Binario,Alto,Universidad,"Salud, Mascotas, Deportes",VIP,Bronce,Ciudad,Móvil,Semanal
956,42,Masculino,Medio,Universidad,"Familia, Mascotas, Nutrición",VIP,Bronce,Suburbio,Tablet,Semanal
957,29,No Binario,Bajo,Secundaria,"Desarrollo Personal, Familia",Premium,Plata,Ciudad,Móvil,Mensual
958,24,Prefiero no decir,Bajo,Secundaria,"Nutrición, Salud",Free,Plata,Rural,Móvil,Semanal
959,22,Masculino,Bajo,Postgrado,Nutrición,Premium,Bronce,Rural,Móvil,Semanal
960,60,Prefiero no decir,Medio,Postgrado,Bienestar Mental,Free,Bronce,Ciudad,Móvil,Diaria
961,31,Prefiero no decir,Bajo,Secundaria,Salud,VIP,Plata,Suburbio,PC,Mensual
962,48,Masculino,Alto,Secundaria,Bienestar Mental,Free,Oro,Ciudad,PC,Diaria
963,47,Prefiero no decir,Medio,Doctorado,Deportes,VIP,Plata,Suburbio,PC,Semanal
964,38,No Binario,Alto,Universidad,Mascotas,VIP,Oro,Ciudad,Móvil,Diaria
965,45,Masculino,Medio,Doctorado,"Nutrición, Deportes, Mascotas",Free,Oro,Rural,PC,Diaria
966,18,Femenino,Bajo,Postgrado,Nutrición,Premium,Oro,Rural,Tablet,Diaria
967,20,Masculino,Medio,Secundaria,"Nutrición, Mascotas, Salud",Free,Bronce,Ciudad,Móvil,Semanal
968,26,Masculino,Bajo,Doctorado,"Desarrollo Personal, Deportes, Bienestar Mental",VIP,Plata,Ciudad,Móvil,Mensual
969,61,Masculino,Medio,Universidad,Deportes,Premium,Bronce,Ciudad,Móvil,Mensual
970,55,Prefiero no decir,Medio,Postgrado,Bienestar Mental,Premium,Plata,Rural,Tablet,Mensual
971,61,Masculino,Bajo,Secundaria,"Mascotas, Deportes",Free,Bronce,Ciudad,Móvil,Diaria
972,40,Femenino,Medio,Universidad,"Bienestar Mental, Nutrición",Free,Bronce,Ciudad,Tablet,Diaria
973,22,No Binario,Medio,Secundaria,"Mascotas, Desarrollo Personal, Bienestar Mental",VIP,Oro,Rural,Tablet,Semanal
974,42,No Binario,Alto,Secundaria,Mascotas,Premium,Bronce,Rural,PC,Diaria
975,46,Masculino,Bajo,Secundaria,Salud,VIP,Plata,Ciudad,Móvil,Diaria
976,60,Prefiero no decir,Alto,Secundaria,"Desarrollo Personal, Bienestar Mental",Premium,Bronce,Ciudad,PC,Diaria
977,64,Femenino,Medio,Doctorado,Deportes,Premium,Plata,Rural,Tablet,Diaria
978,34,No Binario,Alto,Postgrado,Salud,Premium,Plata,Suburbio,Móvil,Diaria
979,29,Prefiero no decir,Medio,Doctorado,Bienestar Mental,VIP,Bronce,Rural,PC,Semanal
980,29,Prefiero no decir,Alto,Universidad,Familia,Premium,Bronce,Suburbio,Móvil,Semanal
981,54,Femenino,Alto,Postgrado,"Salud, Nutrición",Premium,Bronce,Rural,PC,Mensual
982,42,Femenino,Alto,Secundaria,"Desarrollo Personal, Bienestar Mental, Nutrición",VIP,Bronce,Ciudad,Tablet,Mensual
983,47,Prefiero no decir,Medio,Universidad,Mascotas,VIP,Plata,Suburbio,PC,Mensual
984,54,Masculino,Medio,Doctorado,"Desarrollo Personal, Mascotas, Salud",Premium,Oro,Rural,Móvil,Diaria
985,23,Femenino,Alto,Doctorado,"Deportes, Familia",Premium,Bronce,Rural,Tablet,Semanal
986,46,Masculino,Medio,Doctorado,"Salud, Bienestar Mental, Familia",Free,Oro,Suburbio,Tablet,Diaria
987,32,Masculino,Alto,Doctorado,"Nutrición, Desarrollo Personal, Salud",Free,Plata,Rural,Tablet,Semanal
988,44,Femenino,Medio,Doctorado,"Desarrollo Personal, Familia",VIP,Oro,Ciudad,Tablet,Mensual
989,45,Femenino,Bajo,Postgrado,"Salud, Desarrollo Personal",Premium,Bronce,Ciudad,Móvil,Mensual
990,51,Masculino,Alto,Secundaria,"Mascotas, Familia, Salud",VIP,Bronce,Rural,PC,Diaria
991,47,No Binario,Medio,Universidad,"Desarrollo Personal, Bienestar Mental",VIP,Plata,Suburbio,PC,Diaria
992,33,No Binario,Medio,Secundaria,Nutrición,Premium,Bronce,Suburbio,PC,Semanal
993,57,Masculino,Bajo,Secundaria,"Bienestar Mental, Mascotas, Salud",Free,Bronce,Rural,PC,Diaria
994,60,No Binario,Alto,Universidad,"Salud, Desarrollo Personal, Familia",VIP,Oro,Suburbio,PC,Semanal
995,37,Femenino,Medio,Secundaria,"Mascotas, Salud, Nutrición",Free,Plata,Suburbio,Móvil,Diaria
996,59,No Binario,Medio,Universidad,Familia,Free,Oro,Suburbio,PC,Diaria
997,29,No Binario,Alto,Postgrado,"Desarrollo Personal, Familia",Free,Plata,Rural,Móvil,Semanal
998,23,Masculino,Alto,Doctorado,"Deportes, Mascotas, Salud",Premium,Bronce,Ciudad,Móvil,Mensual
999,18,Prefiero no decir,Alto,Doctorado,"Bienestar Mental, Salud, Desarrollo Personal",Premium,Bronce,Suburbio,PC,Mensual
1000,36,No Binario,Medio,Universidad,Deportes,Free,Bronce,Rural,Tablet,Mensual
1001,33,Masculino,Medio,Secundaria,"Nutrición, Deportes",Free,Plata,Rural,Móvil,Mensual
1002,37,No Binario,Bajo,Postgrado,Bienestar Mental,VIP,Bronce,Rural,Tablet,Semanal
1003,51,Masculino,Alto,Universidad,Salud,VIP,Oro,Suburbio,Tablet,Mensual
1004,35,No Binario,Medio,Universidad,Deportes,Free,Oro,Rural,PC,Mensual
1005,59,Prefiero no decir,Bajo,Secundaria,"Familia, Nutrición",Premium,Plata,Rural,Tablet,Diaria
1006,58,Masculino,Bajo,Universidad,"Mascotas, Nutrición, Familia",Premium,Bronce,Ciudad,Tablet,Mensual
1007,29,Prefiero no decir,Medio,Universidad,"Mascotas, Bienestar Mental, Desarrollo Personal",Premium,Plata,Rural,Móvil,Diaria
1008,59,Femenino,Bajo,Universidad,"Salud, Deportes",Free,Bronce,Rural,PC,Mensual
1009,59,Prefiero no decir,Alto,Universidad,Desarrollo Personal,Free,Bronce,Rural,Móvil,Mensual
1010,26,Prefiero no decir,Alto,Secundaria,"Familia, Mascotas, Desarrollo Personal",Premium,Oro,Rural,Móvil,Diaria
1011,36,Femenino,Alto,Doctorado,"Familia, Mascotas, Nutrición",Free,Bronce,Suburbio,Móvil,Mensual
1012,48,Femenino,Alto,Postgrado,"Familia, Deportes",VIP,Plata,Suburbio,PC,Mensual
1013,62,Prefiero no decir,Medio,Doctorado,"Familia, Nutrición",Free,Plata,Rural,Tablet,Semanal
1014,53,No Binario,Medio,Postgrado,Desarrollo Personal,Premium,Plata,Suburbio,Móvil,Diaria
1015,36,Femenino,Bajo,Doctorado,"Desarrollo Personal, Salud, Deportes",Free,Plata,Rural,PC,Diaria
1016,59,No Binario,Alto,Postgrado,"Bienestar Mental, Desarrollo Personal, Deportes",VIP,Plata,Suburbio,Móvil,Mensual
1017,25,Femenino,Bajo,Doctorado,"Salud, Bienestar Mental",Premium,Oro,Rural,PC,Semanal
1018,27,Prefiero no decir,Alto,Universidad,Nutrición,Premium,Plata,Ciudad,PC,Diaria
1019,52,Femenino,Alto,Universidad,Bienestar Mental,Premium,Oro,Ciudad,Tablet,Diaria
1020,56,No Binario,Alto,Doctorado,"Mascotas, Bienestar Mental",VIP,Bronce,Suburbio,Tablet,Mensual
1021,19,Prefiero no decir,Medio,Universidad,"Mascotas, Desarrollo Personal",Free,Plata,Suburbio,Móvil,Mensual
1022,18,Masculino,Medio,Secundaria,Bienestar Mental,VIP,Oro,Rural,Móvil,Diaria
1023,49,Masculino,Bajo,Universidad,Salud,VIP,Bronce,Suburbio,Tablet,Diaria
1024,45,No Binario,Bajo,Secundaria,"Desarrollo Personal, Bienestar Mental",Free,Oro,Ciudad,Tablet,Semanal
1025,64,Femenino,Bajo,Secundaria,"Mascotas, Familia, Salud",Premium,Plata,Ciudad,Móvil,Mensual
1026,61,Femenino,Medio,Postgrado,"Familia, Salud",VIP,Plata,Ciudad,Tablet,Mensual
1027,43,Masculino,Bajo,Secundaria,Mascotas,Premium,Oro,Suburbio,PC,Diaria
1028,33,Femenino,Bajo,Universidad,"Deportes, Salud, Nutrición",Free,Bronce,Ciudad,Móvil,Diaria
1029,55,Prefiero no decir,Medio,Postgrado,"Deportes, Familia",VIP,Bronce,Suburbio,Tablet,Semanal
1030,33,Prefiero no decir,Medio,Postgrado,Deportes,Premium,Plata,Suburbio,PC,Semanal
1031,49,No Binario,Bajo,Secundaria,Familia,VIP,Bronce,Suburbio,Tablet,Semanal
1032,18,No Binario,Bajo,Postgrado,"Familia, Salud",VIP,Oro,Suburbio,Móvil,Semanal
1033,44,Masculino,Bajo,Secundaria,Familia,Premium,Plata,Rural,Tablet,Semanal
1034,36,Masculino,Medio,Doctorado,"Nutrición, Familia",Premium,Plata,Ciudad,Tablet,Semanal
1035,55,Masculino,Bajo,Secundaria,"Salud, Deportes, Bienestar Mental",Free,Plata,Ciudad,PC,Mensual
1036,21,Prefiero no decir,Medio,Secundaria,Familia,Premium,Bronce,Suburbio,Tablet,Semanal
1037,52,No Binario,Medio,Postgrado,"Salud, Desarrollo Personal, Deportes",VIP,Bronce,Ciudad,Móvil,Mensual
1038,18,Masculino,Medio,Postgrado,"Desarrollo Personal, Nutrición, Familia",Free,Bronce,Suburbio,Móvil,Semanal
1039,28,Masculino,Bajo,Postgrado,Nutrición,Premium,Bronce,Suburbio,Tablet,Diaria
1040,33,Prefiero no decir,Bajo,Universidad,Familia,VIP,Plata,Ciudad,Móvil,Semanal
1041,33,Masculino,Alto,Postgrado,Mascotas,VIP,Oro,Ciudad,PC,Diaria
1042,50,Prefiero no decir,Medio,Postgrado,"Nutrición, Salud",VIP,Plata,Ciudad,Móvil,Diaria
1043,47,Prefiero no decir,Alto,Universidad,"Deportes, Salud",Premium,Plata,Rural,Tablet,Diaria
1044,42,Femenino,Alto,Secundaria,"Salud, Desarrollo Personal",Free,Plata,Rural,Tablet,Diaria
1045,53,Masculino,Alto,Universidad,"Nutrición, Familia",Premium,Bronce,Rural,Móvil,Semanal
1046,27,No Binario,Bajo,Doctorado,"Desarrollo Personal, Mascotas",Free,Bronce,Suburbio,PC,Diaria
1047,24,No Binario,Medio,Doctorado,Deportes,Premium,Plata,Ciudad,Móvil,Diaria
1048,54,Prefiero no decir,Bajo,Postgrado,Salud,VIP,Bronce,Ciudad,Tablet,Mensual
1049,49,Femenino,Alto,Doctorado,"Salud, Deportes",Free,Oro,Suburbio,Móvil,Diaria
1050,50,No Binario,Medio,Postgrado,Nutrición,VIP,Oro,Ciudad,PC,Diaria
1051,33,Femenino,Medio,Postgrado,"Mascotas, Bienestar Mental",Free,Oro,Rural,Tablet,Diaria
1052,40,Masculino,Alto,Postgrado,"Nutrición, Mascotas, Bienestar Mental",Premium,Bronce,Rural,PC,Diaria
1053,50,Masculino,Alto,Universidad,Deportes,VIP,Plata,Rural,Tablet,Diaria
1054,33,Prefiero no decir,Bajo,Universidad,"Familia, Desarrollo Personal, Mascotas",Premium,Plata,Suburbio,Tablet,Mensual
1055,53,No Binario,Alto,Universidad,Nutrición,Premium,Bronce,Suburbio,Móvil,Diaria
1056,49,Masculino,Medio,Postgrado,"Bienestar Mental, Deportes",Free,Plata,Ciudad,PC,Diaria
1057,63,Femenino,Medio,Doctorado,"Salud, Mascotas, Bienestar Mental",Premium,Plata,Suburbio,Móvil,Semanal
1058,33,Masculino,Bajo,Universidad,"Deportes, Salud",VIP,Oro,Ciudad,Tablet,Semanal
1059,51,Femenino,Alto,Doctorado,"Familia, Desarrollo Personal",Free,Plata,Rural,Móvil,Semanal
1060,28,Prefiero no decir,Bajo,Doctorado,"Familia, Bienestar Mental, Deportes",Premium,Bronce,Rural,PC,Diaria
1061,58,No Binario,Alto,Secundaria,"Nutrición, Desarrollo Personal, Bienestar Mental",Free,Plata,Suburbio,PC,Semanal
1062,41,No Binario,Bajo,Universidad,"Familia, Salud",Free,Bronce,Suburbio,Tablet,Semanal
1063,51,Masculino,Medio,Doctorado,"Bienestar Mental, Desarrollo Personal",VIP,Bronce,Rural,Tablet,Mensual
1064,20,Masculino,Alto,Doctorado,"Deportes, Nutrición, Bienestar Mental",VIP,Oro,Suburbio,Móvil,Diaria
1065,43,Femenino,Alto,Postgrado,"Salud, Mascotas",Premium,Bronce,Rural,PC,Diaria
1066,49,Femenino,Bajo,Postgrado,"Mascotas, Desarrollo Personal",Free,Plata,Rural,Móvil,Mensual
1067,60,Masculino,Medio,Doctorado,Nutrición,VIP,Bronce,Rural,Tablet,Mensual
1068,41,Femenino,Bajo,Postgrado,"Bienestar Mental, Deportes, Nutrición",Premium,Bronce,Ciudad,PC,Semanal
1069,36,Prefiero no decir,Bajo,Universidad,Desarrollo Personal,Premium,Bronce,Suburbio,PC,Mensual
1070,30,Femenino,Medio,Secundaria,Deportes,VIP,Oro,Suburbio,Móvil,Mensual
1071,32,Femenino,Alto,Postgrado,Desarrollo Personal,Free,Bronce,Ciudad,Móvil,Mensual
1072,53,Prefiero no decir,Alto,Postgrado,Mascotas,VIP,Oro,Rural,Tablet,Mensual
1073,23,Prefiero no decir,Alto,Postgrado,Deportes,VIP,Oro,Ciudad,PC,Mensual
1074,18,Femenino,Bajo,Secundaria,Mascotas,Free,Oro,Suburbio,Tablet,Mensual
1075,29,Masculino,Alto,Universidad,"Bienestar Mental, Deportes",Premium,Oro,Suburbio,Tablet,Mensual
1076,50,Masculino,Medio,Postgrado,"Deportes, Nutrición, Salud",Premium,Plata,Suburbio,Móvil,Diaria
1077,34,Femenino,Bajo,Secundaria,Familia,Free,Plata,Ciudad,Móvil,Semanal
1078,31,Masculino,Alto,Doctorado,"Deportes, Familia",VIP,Plata,Ciudad,Tablet,Semanal
1079,61,Femenino,Medio,Universidad,"Deportes, Desarrollo Personal, Nutrición",VIP,Oro,Rural,Móvil,Mensual
1080,33,Masculino,Bajo,Doctorado,"Desarrollo Personal, Familia, Bienestar Mental",Premium,Oro,Ciudad,PC,Diaria
1081,30,No Binario,Alto,Universidad,Salud,Premium,Bronce,Ciudad,Tablet,Diaria
1082,48,Prefiero no decir,Bajo,Universidad,Salud,Free,Bronce,Ciudad,PC,Diaria
1083,38,Femenino,Bajo,Doctorado,"Bienestar Mental, Deportes",Premium,Bronce,Suburbio,Tablet,Diaria
1084,59,No Binario,Bajo,Universidad,"Deportes, Salud, Mascotas",Premium,Plata,Rural,PC,Semanal
1085,51,Femenino,Bajo,Postgrado,"Familia, Deportes",Free,Bronce,Rural,Tablet,Mensual
