user_id,genero,intereses,edad_category
1596,Masculino,"Mascotas, Bienestar Mental",30-41
1597,Femenino,"Nutrición, Bienestar Mental, Salud",18-29
1598,Femenino,Mascotas,42-53
1599,Femenino,"Desarrollo Personal, Bienestar Mental, Familia",54-65
1600,No Binario,"Bienestar Mental, Nutrición, Deportes",30-41
1601,Masculino,"Bienestar Mental, Familia, Deportes",18-29
1602,No Binario,Bienestar Mental,18-29
1603,Masculino,"Deportes, Desarrollo Personal",18-29
1604,No Binario,"Desarrollo Personal, Familia",18-29
1605,Masculino,"Mascotas, Familia",42-53
1606,Prefiero no decir,Desarrollo Personal,30-41
1607,Masculino,Deportes,54-65
1608,Prefiero no decir,"Bienestar Mental, Desarrollo Personal",30-41
1609,No Binario,Mascotas,18-29
1610,Femenino,"Bienestar Mental, Mascotas, Deportes",54-65
1611,Masculino,"Deportes, Familia, Bienestar Mental",18-29
1612,No Binario,Nutrición,18-29
1613,Prefiero no decir,"Deportes, Salud",18-29
1614,Prefiero no decir,Bienestar Mental,18-29
1615,Prefiero no decir,"Bienestar Mental, Nutrición, Deportes",30-41
1616,Femenino,Desarrollo Personal,42-53
1617,Prefiero no decir,Familia,18-29
1618,Femenino,Mascotas,30-41
1619,Femenino,"Familia, Desarrollo Personal, Deportes",42-53
1620,Masculino,"Familia, Deportes",54-65
1621,Femenino,"Nutrición, Familia",30-41
1622,Prefiero no decir,"Salud, Bienestar Mental",42-53
1623,Prefiero no decir,"Bienestar Mental, Deportes, Desarrollo Personal",54-65
1624,Masculino,"Bienestar Mental, Salud, Desarrollo Personal",30-41
1625,Masculino,Salud,42-53
1626,Prefiero no decir,"Bienestar Mental, Salud",18-29
1627,Prefiero no decir,Familia,18-29
1628,Prefiero no decir,"Salud, Nutrición",42-53
1629,Prefiero no decir,Bienestar Mental,42-53
1630,Femenino,"Bienestar Mental, Deportes",42-53
1631,Masculino,"Mascotas, Familia, Salud",18-29
1632,Femenino,"Mascotas, Salud",30-41
1633,Femenino,"Mascotas, Bienestar Mental, Familia",42-53
1634,Masculino,Nutrición,42-53
1635,No Binario,"Familia, Desarrollo Personal, Nutrición",30-41
1636,Masculino,"Bienestar Mental, Salud",54-65
1637,Masculino,"Bienestar Mental, Mascotas, Desarrollo Personal",30-41
1638,Prefiero no decir,"Desarrollo Personal, Bienestar Mental, Salud",30-41
1639,Masculino,"Bienestar Mental, Desarrollo Personal, Nutrición",18-29
1640,Masculino,"Familia, Mascotas",42-53
1641,Femenino,"Deportes, Bienestar Mental",18-29
1642,Masculino,Desarrollo Personal,18-29
1643,Prefiero no decir,"Bienestar Mental, Nutrición",54-65
1644,Masculino,"Deportes, Bienestar Mental, Nutrición",54-65
1645,No Binario,"Familia, Deportes, Mascotas",30-41
1646,Prefiero no decir,"Salud, Mascotas, Bienestar Mental",42-53
1647,Femenino,"Familia, Nutrición",42-53
1648,Masculino,"Salud, Bienestar Mental",18-29
1649,Femenino,Desarrollo Personal,18-29
1650,Masculino,Desarrollo Personal,54-65
1651,Prefiero no decir,"Bienestar Mental, Familia",54-65
1652,Femenino,"Familia, Mascotas",18-29
1653,Masculino,Desarrollo Personal,30-41
1654,No Binario,Nutrición,30-41
1655,Masculino,"Desarrollo Personal, Familia",42-53
1656,Prefiero no decir,Nutrición,42-53
1657,Masculino,"Salud, Desarrollo Personal, Bienestar Mental",18-29
1658,Prefiero no decir,"Salud, Bienestar Mental",18-29
1659,No Binario,"Bienestar Mental, Desarrollo Personal",42-53
1660,No Binario,Nutrición,42-53
1661,No Binario,"Familia, Nutrición, Deportes",42-53
1662,Masculino,Bienestar Mental,54-65
1663,Prefiero no decir,"Desarrollo Personal, Familia, Mascotas",30-41
1664,Masculino,"Familia, Deportes, Nutrición",18-29
1665,Prefiero no decir,"Bienestar Mental, Familia",42-53
1666,Masculino,"Salud, Bienestar Mental, Mascotas",54-65
1667,Femenino,"Desarrollo Personal, Bienestar Mental",30-41
1668,No Binario,"Desarrollo Personal, Bienestar Mental",18-29
1669,No Binario,"Familia, Nutrición",54-65
1670,No Binario,"Mascotas, Salud, Deportes",18-29
1671,Prefiero no decir,Familia,42-53
1672,Masculino,"Bienestar Mental, Salud",18-29
1673,Femenino,"Familia, Nutrición, Bienestar Mental",30-41
1674,No Binario,Nutrición,18-29
1675,Masculino,"Nutrición, Familia, Bienestar Mental",18-29
1676,No Binario,"Bienestar Mental, Mascotas",30-41
1677,Prefiero no decir,"Bienestar Mental, Desarrollo Personal",42-53
1678,No Binario,Mascotas,42-53
1679,Femenino,"Nutrición, Deportes",42-53
1680,No Binario,Desarrollo Personal,18-29
1681,Femenino,Desarrollo Personal,54-65
1682,Femenino,"Familia, Bienestar Mental, Deportes",18-29
1683,Femenino,"Nutrición, Salud, Familia",18-29
1684,Prefiero no decir,"Salud, Familia",42-53
1685,No Binario,"Bienestar Mental, Deportes, Salud",54-65
1686,Prefiero no decir,Desarrollo Personal,42-53
1687,No Binario,Mascotas,54-65
1688,Prefiero no decir,Bienestar Mental,30-41
1689,Femenino,"Deportes, Familia",54-65
1690,Masculino,"Familia, Deportes",54-65
1691,Prefiero no decir,"Bienestar Mental, Nutrición, Salud",18-29
1692,No Binario,"Salud, Deportes",54-65
1693,Prefiero no decir,"Salud, Familia, Nutrición",54-65
1694,No Binario,Desarrollo Personal,42-53
1695,No Binario,Desarrollo Personal,18-29
1696,Masculino,Deportes,18-29
1697,Masculino,Mascotas,54-65
1698,Masculino,Familia,42-53
1699,Prefiero no decir,"Bienestar Mental, Familia, Nutrición",42-53
1700,Femenino,Salud,18-29
1701,Femenino,Bienestar Mental,54-65
1702,Masculino,"Deportes, Mascotas, Desarrollo Personal",54-65
1703,Femenino,"Familia, Bienestar Mental, Nutrición",18-29
1704,Prefiero no decir,"Nutrición, Deportes",30-41
1705,Femenino,Deportes,54-65
1706,Prefiero no decir,Deportes,54-65
1707,Femenino,"Salud, Mascotas, Familia",54-65
1708,Masculino,"Nutrición, Bienestar Mental, Deportes",54-65
1709,Prefiero no decir,Mascotas,30-41
1710,Prefiero no decir,"Deportes, Desarrollo Personal, Salud",54-65
1711,Femenino,Desarrollo Personal,54-65
1712,Prefiero no decir,Salud,54-65
1713,Prefiero no decir,Salud,30-41
1714,Femenino,"Bienestar Mental, Familia",42-53
1715,No Binario,Familia,54-65
1716,Femenino,Deportes,18-29
1717,Femenino,"Nutrición, Mascotas",18-29
1718,Femenino,"Deportes, Salud",30-41
1719,Femenino,"Deportes, Salud, Bienestar Mental",18-29
1720,Masculino,Familia,42-53
1721,Masculino,Familia,42-53
1722,Masculino,"Familia, Desarrollo Personal",42-53
1723,Masculino,Mascotas,42-53
1724,Prefiero no decir,"Salud, Desarrollo Personal, Nutrición",30-41
1725,No Binario,"Familia, Nutrición, Desarrollo Personal",18-29
1726,Masculino,"Salud, Mascotas",30-41
1727,No Binario,"Bienestar Mental, Nutrición, Desarrollo Personal",30-41
1728,Prefiero no decir,"Bienestar Mental, Deportes, Nutrición",30-41
1729,Masculino,"Salud, Nutrición",42-53
1730,No Binario,"Mascotas, Bienestar Mental, Desarrollo Personal",30-41
1731,Femenino,"Deportes, Nutrición, Mascotas",30-41
1732,Femenino,"Nutrición, Familia, Deportes",54-65
1733,No Binario,Familia,30-41
1734,Femenino,"Bienestar Mental, Familia",30-41
1735,No Binario,"Mascotas, Desarrollo Personal, Salud",42-53
1736,Prefiero no decir,Mascotas,18-29
1737,Prefiero no decir,"Nutrición, Mascotas",30-41
1738,Femenino,"Bienestar Mental, Mascotas, Familia",42-53
1739,Prefiero no decir,"Familia, Nutrición",18-29
1740,No Binario,"Mascotas, Deportes, Salud",18-29
1741,No Binario,Desarrollo Personal,42-53
1742,No Binario,"Desarrollo Personal, Mascotas",30-41
1743,No Binario,"Desarrollo Personal, Familia",54-65
1744,Masculino,Bienestar Mental,18-29
1745,No Binario,Deportes,54-65
1746,Femenino,"Bienestar Mental, Desarrollo Personal",18-29
1747,Masculino,Deportes,18-29
1748,Femenino,"Desarrollo Personal, Mascotas",54-65
1749,Prefiero no decir,"Mascotas, Deportes, Familia",54-65
1750,Prefiero no decir,"Mascotas, Salud",18-29
1751,Prefiero no decir,"Familia, Mascotas",42-53
1752,Masculino,"Nutrición, Bienestar Mental, Deportes",54-65
1753,Masculino,"Familia, Salud",18-29
1754,Femenino,"Bienestar Mental, Desarrollo Personal",18-29
1755,Masculino,"Familia, Deportes",54-65
1756,Prefiero no decir,Deportes,18-29
1757,Prefiero no decir,Familia,54-65
1758,Femenino,Salud,30-41
1759,Masculino,"Desarrollo Personal, Nutrición, Mascotas",42-53
1760,Femenino,"Familia, Bienestar Mental, Mascotas",42-53
1761,No Binario,Nutrición,18-29
1762,Masculino,"Desarrollo Personal, Mascotas",30-41
1763,Masculino,Mascotas,54-65
1764,Masculino,Desarrollo Personal,30-41
1765,No Binario,"Desarrollo Personal, Familia",42-53
1766,Masculino,"Salud, Mascotas",30-41
1767,Femenino,Familia,18-29
1768,Prefiero no decir,Desarrollo Personal,54-65
1769,No Binario,"Bienestar Mental, Familia, Desarrollo Personal",54-65
1770,Masculino,Mascotas,42-53
1771,Masculino,"Familia, Desarrollo Personal",42-53
1772,No Binario,"Salud, Desarrollo Personal, Nutrición",18-29
1773,Prefiero no decir,"Deportes, Nutrición, Desarrollo Personal",30-41
1774,No Binario,"Salud, Mascotas",54-65
1775,Masculino,Bienestar Mental,30-41
1776,No Binario,Familia,42-53
1777,No Binario,Nutrición,18-29
1778,Prefiero no decir,"Nutrición, Deportes",30-41
1779,Femenino,Salud,42-53
1780,Prefiero no decir,"Bienestar Mental, Nutrición, Mascotas",42-53
1781,Prefiero no decir,"Familia, Bienestar Mental, Deportes",54-65
1782,Femenino,"Deportes, Salud",18-29
1783,Prefiero no decir,Bienestar Mental,18-29
1784,No Binario,"Salud, Familia, Desarrollo Personal",30-41
1785,Femenino,"Deportes, Salud",54-65
1786,Prefiero no decir,"Salud, Nutrición",18-29
1787,Masculino,"Bienestar Mental, Mascotas, Salud",54-65
1788,Femenino,Salud,42-53
1789,Masculino,Familia,54-65
1790,Femenino,Nutrición,30-41
1791,No Binario,Bienestar Mental,18-29
1792,No Binario,"Familia, Nutrición",18-29
1793,Prefiero no decir,Bienestar Mental,18-29
1794,Prefiero no decir,"Salud, Deportes, Bienestar Mental",18-29
1795,Femenino,"Salud, Bienestar Mental",30-41
1796,No Binario,"Bienestar Mental, Familia, Deportes",54-65
1797,Femenino,Familia,54-65
1798,No Binario,"Mascotas, Familia",54-65
1799,Femenino,Nutrición,30-41
1800,No Binario,"Desarrollo Personal, Deportes, Salud",54-65
1801,Prefiero no decir,"Deportes, Bienestar Mental",30-41
1802,Femenino,"Desarrollo Personal, Salud, Deportes",54-65
1803,Femenino,"Desarrollo Personal, Deportes",54-65
1804,Prefiero no decir,"Deportes, Nutrición",54-65
1805,Masculino,"Desarrollo Personal, Salud",54-65
1806,Masculino,"Familia, Bienestar Mental, Deportes",30-41
1807,Femenino,Mascotas,30-41
1808,Femenino,Salud,54-65
1809,Prefiero no decir,Nutrición,30-41
1810,No Binario,Deportes,18-29
1811,Prefiero no decir,"Deportes, Familia, Salud",42-53
1812,No Binario,"Nutrición, Bienestar Mental, Familia",42-53
1813,Masculino,"Deportes, Mascotas",18-29
1814,Prefiero no decir,"Nutrición, Deportes",54-65
1815,Femenino,"Mascotas, Desarrollo Personal, Salud",54-65
1816,Masculino,"Mascotas, Salud, Bienestar Mental",42-53
1817,Masculino,Familia,30-41
1818,Masculino,Nutrición,54-65
1819,No Binario,"Deportes, Bienestar Mental",30-41
1820,No Binario,"Mascotas, Deportes, Nutrición",18-29
1821,Masculino,Mascotas,30-41
1822,No Binario,"Mascotas, Nutrición, Salud",18-29
1823,Prefiero no decir,Nutrición,30-41
1824,Masculino,"Desarrollo Personal, Mascotas",18-29
1825,No Binario,"Bienestar Mental, Desarrollo Personal, Nutrición",42-53
1826,No Binario,"Mascotas, Desarrollo Personal",30-41
1827,Femenino,Familia,54-65
1828,Prefiero no decir,"Nutrición, Deportes, Bienestar Mental",42-53
1829,Masculino,"Mascotas, Deportes",30-41
1830,Femenino,Bienestar Mental,54-65
1831,Femenino,"Bienestar Mental, Deportes",54-65
1832,Prefiero no decir,"Desarrollo Personal, Deportes",30-41
1833,Femenino,"Mascotas, Familia, Bienestar Mental",54-65
1834,Prefiero no decir,"Bienestar Mental, Mascotas, Deportes",54-65
1835,Femenino,"Familia, Mascotas",54-65
1836,Femenino,Nutrición,18-29
1837,Femenino,Nutrición,18-29
1838,No Binario,"Nutrición, Desarrollo Personal, Salud",18-29
1839,Masculino,"Familia, Salud, Nutrición",30-41
1840,No Binario,Mascotas,30-41
1841,Femenino,"Familia, Desarrollo Personal, Bienestar Mental",18-29
1842,Masculino,"Deportes, Mascotas",30-41
1843,Prefiero no decir,"Deportes, Salud",18-29
1844,Masculino,"Mascotas, Bienestar Mental, Deportes",42-53
1845,Femenino,"Desarrollo Personal, Bienestar Mental, Salud",42-53
1846,Femenino,"Desarrollo Personal, Salud",18-29
1847,Masculino,"Nutrición, Salud",18-29
1848,Masculino,"Nutrición, Deportes, Mascotas",42-53
1849,No Binario,Salud,42-53
1850,No Binario,Bienestar Mental,18-29
1851,No Binario,"Salud, Familia",54-65
1852,No Binario,"Salud, Bienestar Mental",42-53
1853,Masculino,Salud,54-65
1854,Prefiero no decir,"Nutrición, Mascotas",18-29
1855,Prefiero no decir,"Deportes, Salud, Nutrición",30-41
1856,Femenino,Deportes,54-65
1857,Masculino,"Bienestar Mental, Desarrollo Personal",30-41
1858,Femenino,"Familia, Salud, Deportes",18-29
1859,No Binario,"Deportes, Bienestar Mental, Desarrollo Personal",30-41
1860,Masculino,Bienestar Mental,30-41
1861,Femenino,"Desarrollo Personal, Deportes, Familia",54-65
1862,Masculino,Salud,30-41
1863,No Binario,Desarrollo Personal,54-65
1864,No Binario,"Familia, Desarrollo Personal, Mascotas",54-65
1865,No Binario,"Desarrollo Personal, Salud",18-29
1866,Prefiero no decir,Desarrollo Personal,30-41
1867,Femenino,"Mascotas, Salud",54-65
1868,Prefiero no decir,"Nutrición, Bienestar Mental, Desarrollo Personal",30-41
1869,Masculino,"Mascotas, Bienestar Mental",42-53
1870,Masculino,Nutrición,18-29
1871,Prefiero no decir,"Salud, Desarrollo Personal, Bienestar Mental",54-65
1872,Prefiero no decir,"Nutrición, Bienestar Mental, Mascotas",30-41
1873,Femenino,"Desarrollo Personal, Mascotas",18-29
1874,No Binario,"Familia, Desarrollo Personal",18-29
1875,Prefiero no decir,Deportes,18-29
1876,Prefiero no decir,"Deportes, Bienestar Mental, Familia",18-29
1877,Masculino,"Salud, Bienestar Mental, Familia",30-41
1878,Femenino,Deportes,42-53
1879,Masculino,"Deportes, Nutrición, Salud",30-41
1880,Masculino,"Bienestar Mental, Desarrollo Personal",18-29
1881,Prefiero no decir,"Desarrollo Personal, Mascotas, Nutrición",54-65
1882,No Binario,"Nutrición, Familia",42-53
1883,Prefiero no decir,"Bienestar Mental, Mascotas",30-41
1884,No Binario,Salud,30-41
1885,Masculino,Desarrollo Personal,18-29
1886,Femenino,"Desarrollo Personal, Mascotas",18-29
1887,No Binario,"Bienestar Mental, Desarrollo Personal",30-41
1888,Femenino,Mascotas,54-65
1889,Femenino,"Mascotas, Salud",42-53
1890,No Binario,"Salud, Nutrición, Familia",18-29
1891,Masculino,Deportes,54-65
1892,No Binario,"Nutrición, Bienestar Mental",18-29
1893,No Binario,"Desarrollo Personal, Mascotas, Salud",42-53
1894,Prefiero no decir,"Nutrición, Deportes, Familia",18-29
1895,Femenino,"Deportes, Bienestar Mental, Mascotas",18-29
1896,Masculino,"Nutrición, Bienestar Mental",18-29
1897,Masculino,"Salud, Deportes",42-53
1898,Masculino,"Deportes, Salud, Desarrollo Personal",30-41
1899,No Binario,"Mascotas, Bienestar Mental, Salud",54-65
1900,Masculino,"Deportes, Mascotas, Desarrollo Personal",42-53
1901,No Binario,"Desarrollo Personal, Nutrición, Familia",54-65
1902,Prefiero no decir,"Desarrollo Personal, Bienestar Mental, Familia",42-53
1903,Prefiero no decir,Mascotas,42-53
1904,Prefiero no decir,"Desarrollo Personal, Familia",42-53
1905,Femenino,"Desarrollo Personal, Salud, Nutrición",18-29
1906,No Binario,"Deportes, Salud",54-65
1907,Femenino,Desarrollo Personal,30-41
1908,Femenino,"Desarrollo Personal, Mascotas, Familia",18-29
1909,Femenino,"Familia, Deportes, Nutrición",54-65
1910,Masculino,"Salud, Nutrición, Deportes",18-29
1911,Femenino,Familia,54-65
1912,No Binario,Desarrollo Personal,30-41
1913,Prefiero no decir,Deportes,42-53
1914,Prefiero no decir,"Desarrollo Personal, Mascotas, Deportes",54-65
1915,Masculino,Desarrollo Personal,30-41
1916,Prefiero no decir,Desarrollo Personal,30-41
1917,Femenino,Nutrición,18-29
1918,Masculino,Bienestar Mental,30-41
1919,Prefiero no decir,"Mascotas, Salud",42-53
1920,Masculino,Deportes,30-41
1921,Masculino,"Salud, Nutrición",18-29
1922,Femenino,"Nutrición, Deportes",42-53
1923,Femenino,"Salud, Familia, Desarrollo Personal",30-41
1924,Masculino,"Nutrición, Mascotas, Salud",42-53
1925,No Binario,Familia,18-29
1926,Femenino,"Nutrición, Mascotas, Bienestar Mental",54-65
1927,Femenino,"Nutrición, Mascotas, Deportes",54-65
1928,Masculino,Familia,54-65
1929,Prefiero no decir,"Desarrollo Personal, Familia, Mascotas",30-41
1930,Prefiero no decir,"Familia, Salud, Mascotas",18-29
1931,Masculino,Bienestar Mental,54-65
1932,Prefiero no decir,"Deportes, Nutrición, Mascotas",30-41
1933,Prefiero no decir,Familia,18-29
1934,Prefiero no decir,Salud,18-29
1935,Masculino,Desarrollo Personal,54-65
1936,Femenino,Bienestar Mental,54-65
1937,Masculino,Mascotas,30-41
1938,No Binario,"Nutrición, Mascotas",42-53
1939,Femenino,Desarrollo Personal,30-41
1940,Prefiero no decir,Mascotas,42-53
1941,Femenino,Mascotas,18-29
1942,Prefiero no decir,"Familia, Desarrollo Personal, Deportes",54-65
1943,Prefiero no decir,"Salud, Deportes, Desarrollo Personal",42-53
1944,Prefiero no decir,"Bienestar Mental, Mascotas, Nutrición",18-29
1945,No Binario,"Desarrollo Personal, Deportes, Bienestar Mental",54-65
1946,Femenino,"Nutrición, Desarrollo Personal",42-53
1947,Masculino,Bienestar Mental,54-65
1948,Masculino,Mascotas,18-29
1949,Prefiero no decir,"Desarrollo Personal, Familia",54-65
1950,No Binario,"Salud, Desarrollo Personal",54-65
1951,Masculino,"Desarrollo Personal, Familia, Salud",54-65
1952,Femenino,Salud,18-29
1953,Prefiero no decir,"Bienestar Mental, Deportes, Nutrición",54-65
1954,Femenino,Familia,42-53
1955,Femenino,"Desarrollo Personal, Deportes",54-65
1956,No Binario,"Deportes, Salud, Mascotas",42-53
1957,No Binario,"Bienestar Mental, Salud",42-53
1958,Femenino,"Nutrición, Mascotas, Familia",18-29
1959,Prefiero no decir,"Familia, Salud, Bienestar Mental",18-29
1960,Prefiero no decir,"Deportes, Familia",18-29
1961,Prefiero no decir,"Deportes, Familia",42-53
1962,Masculino,Bienestar Mental,30-41
1963,Prefiero no decir,"Mascotas, Desarrollo Personal",54-65
1964,Masculino,"Familia, Deportes",42-53
1965,Prefiero no decir,"Bienestar Mental, Salud, Mascotas",18-29
1966,Masculino,"Mascotas, Familia, Salud",42-53
1967,Masculino,Familia,54-65
1968,Femenino,"Mascotas, Nutrición",54-65
1969,Prefiero no decir,Nutrición,54-65
1970,Prefiero no decir,"Nutrición, Salud",30-41
1971,Prefiero no decir,"Nutrición, Bienestar Mental",30-41
1972,Femenino,"Nutrición, Familia",42-53
1973,Prefiero no decir,"Familia, Mascotas",30-41
1974,Prefiero no decir,"Bienestar Mental, Deportes, Nutrición",54-65
1975,Masculino,Nutrición,30-41
1976,Prefiero no decir,"Nutrición, Mascotas",30-41
1977,Femenino,"Nutrición, Desarrollo Personal, Deportes",18-29
1978,Femenino,Nutrición,42-53
1979,No Binario,"Bienestar Mental, Nutrición",18-29
1980,Masculino,"Deportes, Mascotas, Salud",18-29
1981,Masculino,"Bienestar Mental, Nutrición, Desarrollo Personal",18-29
1982,Femenino,"Mascotas, Desarrollo Personal",30-41
1983,Prefiero no decir,"Bienestar Mental, Desarrollo Personal, Nutrición",30-41
1984,Prefiero no decir,"Mascotas, Familia",42-53
1985,Femenino,"Deportes, Salud",30-41
1986,Prefiero no decir,Desarrollo Personal,30-41
1987,Prefiero no decir,Familia,54-65
1988,Prefiero no decir,"Desarrollo Personal, Familia",30-41
1989,Femenino,"Familia, Bienestar Mental, Nutrición",30-41
1990,Femenino,Bienestar Mental,54-65
1991,No Binario,"Bienestar Mental, Desarrollo Personal, Mascotas",18-29
1992,Femenino,"Bienestar Mental, Familia",18-29
1993,Prefiero no decir,"Desarrollo Personal, Mascotas, Bienestar Mental",30-41
